f1,success,precision,recall,map_condition,submission_mode,model_short,log_codebase_size,codebase_size,issue_id,repo,issue_idx,rep,turns_used,hit_turn_cap,total_input_tokens,total_output_tokens,total_cost,wall_time_seconds
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,1,6,0,21668,855,0.001423,8.32
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,2,11,0,56919,1541,0.002056,8.17
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,3,14,0,49577,1457,0.001705,8.66
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.196231790580173,26802,keras/12,keras,12,1,22,0,60329,2939,0.001408,14.63
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.196231790580173,26802,keras/12,keras,12,2,17,0,86661,2029,0.003743,15.71
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.196231790580173,26802,keras/12,keras,12,3,8,0,32933,1930,0.001493,9.12
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.349134450277123,31230,keras/5,keras,5,1,12,0,153353,2426,0.005118,12.66
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.349134450277123,31230,keras/5,keras,5,2,16,0,146228,1554,0.004134,10.53
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.349134450277123,31230,keras/5,keras,5,3,14,0,124003,1430,0.004744,12.05
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.444153492313001,34343,keras/9,keras,9,1,9,0,58997,880,0.002105,7.08
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.444153492313001,34343,keras/9,keras,9,2,8,0,43065,1508,0.002038,16.51
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.444153492313001,34343,keras/9,keras,9,3,10,0,59956,869,0.002177,6.77
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.61953186182516,15056,localstack/19,localstack,19,1,17,0,249913,1848,0.005846,13.17
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.61953186182516,15056,localstack/19,localstack,19,2,5,0,24300,751,0.001676,4.29
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.61953186182516,15056,localstack/19,localstack,19,3,10,0,119746,1272,0.004372,11.35
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.563155506021905,38683,localstack/2,localstack,2,1,28,0,316490,1775,0.006183,16.48
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.563155506021905,38683,localstack/2,localstack,2,2,15,0,232991,1741,0.00693,13.34
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.563155506021905,38683,localstack/2,localstack,2,3,16,0,245670,1808,0.007595,14.91
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.860214640302662,19153,localstack/9,localstack,9,1,14,0,194987,2286,0.005454,13.73
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.860214640302662,19153,localstack/9,localstack,9,2,12,0,147467,1305,0.004935,10.34
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.860214640302662,19153,localstack/9,localstack,9,3,26,0,222515,2874,0.004775,19.54
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,11.189312196300184,72353,pandas/26,pandas,26,1,24,0,287656,1801,0.006309,14.1
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,11.189312196300184,72353,pandas/26,pandas,26,2,21,0,165118,1393,0.004117,11.96
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,11.189312196300184,72353,pandas/26,pandas,26,3,17,0,314117,1349,0.009209,12.67
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,11.270446177349276,78468,pandas/35,pandas,35,1,26,0,1179797,2809,0.027425,30.65
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,11.270446177349276,78468,pandas/35,pandas,35,2,26,0,358747,2141,0.008072,18.58
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,11.270446177349276,78468,pandas/35,pandas,35,3,26,0,626396,2911,0.011955,30.39
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,12.08721590866289,177587,pandas/38,pandas,38,1,16,0,90304,2171,0.0026,11.02
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,12.08721590866289,177587,pandas/38,pandas,38,2,13,0,146790,1528,0.00686,14.24
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,12.08721590866289,177587,pandas/38,pandas,38,3,16,0,266979,1608,0.008553,15.39
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.883015959814806,53264,pandas/44,pandas,44,1,11,0,32159,1270,0.000808,6.77
0.5,0,0.5,0.5,temporal_cochange,voluntary,ministral_3b,10.883015959814806,53264,pandas/44,pandas,44,2,10,0,262675,1359,0.010126,14.86
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.883015959814806,53264,pandas/44,pandas,44,3,10,0,90477,1456,0.002788,10.69
0.5,0,1.0,0.3333,temporal_cochange,voluntary,ministral_3b,9.346705246496699,11461,requests/12,requests,12,1,5,0,10361,444,0.000366,2.83
0.5,0,1.0,0.3333,temporal_cochange,voluntary,ministral_3b,9.346705246496699,11461,requests/12,requests,12,2,8,0,36027,664,0.001768,5.82
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.346705246496699,11461,requests/12,requests,12,3,6,0,25259,674,0.001718,5.07
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.348274558065496,11479,requests/13,requests,13,1,12,0,104840,1327,0.003474,8.3
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.348274558065496,11479,requests/13,requests,13,2,11,0,57882,961,0.002037,6.22
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.348274558065496,11479,requests/13,requests,13,3,5,0,26018,318,0.001459,4.05
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,7.958576903813898,2860,requests/7,requests,7,1,7,0,16767,991,0.00052,4.98
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,7.958576903813898,2860,requests/7,requests,7,2,14,0,47031,1229,0.001324,9.38
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,7.958576903813898,2860,requests/7,requests,7,3,13,0,33499,1497,0.000965,8.72
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.031000872835088,22720,rich/1,rich,1,1,8,0,31015,1052,0.001214,5.61
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.031000872835088,22720,rich/1,rich,1,2,6,0,18027,438,0.000453,3.1
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.031000872835088,22720,rich/1,rich,1,3,7,0,58472,701,0.002035,5.06
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.051648903516648,23194,rich/12,rich,12,1,19,0,298053,2039,0.007948,18.42
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.051648903516648,23194,rich/12,rich,12,2,16,0,156211,1567,0.004811,13.06
0.4,0,1.0,0.25,temporal_cochange,voluntary,ministral_3b,10.051648903516648,23194,rich/12,rich,12,3,23,0,212148,2576,0.00622,25.81
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.039939675671627,22924,rich/8,rich,8,1,10,0,47192,691,0.001401,5.3
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.039939675671627,22924,rich/8,rich,8,2,7,0,40473,863,0.001115,5.08
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,10.039939675671627,22924,rich/8,rich,8,3,7,0,35324,635,0.001534,4.64
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,1,5,0,10591,621,0.000361,3.56
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,2,4,0,8380,886,0.000454,4.65
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,11.620954417182327,111408,scikit-learn/45,scikit-learn,45,3,5,0,10565,795,0.000479,4.03
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,1,6,0,38384,751,0.002059,4.39
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,2,16,0,80424,1411,0.001801,9.96
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,11.55076060327325,103856,scikit-learn/49,scikit-learn,49,3,11,0,153660,1077,0.006189,13.01
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,1,30,1,64752,1239,0.001208,11.77
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,2,18,0,217619,1662,0.00701,15.15
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,11.525654110946952,101281,scikit-learn/5,scikit-learn,5,3,12,0,126454,1423,0.004263,9.58
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.796458979777604,17970,scrapy/20,scrapy,20,1,6,0,20692,364,0.000804,2.39
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.796458979777604,17970,scrapy/20,scrapy,20,2,5,0,14708,326,0.000743,2.51
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.796458979777604,17970,scrapy/20,scrapy,20,3,8,0,34800,409,0.001044,3.47
0.5,1,0.3333,1.0,temporal_cochange,voluntary,ministral_3b,9.655026193237628,15600,scrapy/26,scrapy,26,1,11,0,85432,2204,0.003004,11.77
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.655026193237628,15600,scrapy/26,scrapy,26,2,9,0,50405,1281,0.002392,8.3
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.655026193237628,15600,scrapy/26,scrapy,26,3,17,0,154930,1547,0.00437,14.69
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.73477299914839,16895,scrapy/48,scrapy,48,1,20,0,40807,1962,0.000879,13.03
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.73477299914839,16895,scrapy/48,scrapy,48,2,27,0,203680,2172,0.004572,16.37
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,9.73477299914839,16895,scrapy/48,scrapy,48,3,25,0,229710,3462,0.005404,26.13
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,1,14,0,252562,2477,0.006058,15.69
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,2,4,0,69486,666,0.003951,4.19
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.961803629358965,21201,stable-diffusion-webui/0,stable-diffusion-webui,0,3,6,0,100886,1119,0.004118,7.03
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,1,24,0,565467,3859,0.010841,30.0
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,2,10,0,174838,2325,0.006116,13.44
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,9.908425341565751,20099,stable-diffusion-webui/13,stable-diffusion-webui,13,3,7,0,100034,1290,0.003647,7.83
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,1,7,0,68004,779,0.001902,5.53
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,2,24,0,404638,3171,0.008686,26.42
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,10.028797743501574,22670,stable-diffusion-webui/5,stable-diffusion-webui,5,3,26,0,143767,1820,0.003442,35.31
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,8.483636407887394,4835,thefuck/10,thefuck,10,1,11,0,58214,1639,0.002138,12.49
0.5,0,1.0,0.3333,temporal_cochange,voluntary,ministral_3b,8.483636407887394,4835,thefuck/10,thefuck,10,2,9,0,26458,1362,0.001123,10.28
0.5,0,1.0,0.3333,temporal_cochange,voluntary,ministral_3b,8.483636407887394,4835,thefuck/10,thefuck,10,3,8,0,24062,957,0.001235,6.3
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,8.270781013162674,3908,thefuck/20,thefuck,20,1,10,0,46543,2120,0.002044,10.01
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,8.270781013162674,3908,thefuck/20,thefuck,20,2,12,0,47670,1699,0.001458,9.32
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,8.270781013162674,3908,thefuck/20,thefuck,20,3,11,0,43257,2650,0.001538,12.48
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,7.822845290279774,2497,thefuck/5,thefuck,5,1,2,0,4122,465,0.000148,2.14
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,7.822845290279774,2497,thefuck/5,thefuck,5,2,5,0,18856,1048,0.001115,7.59
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,7.822845290279774,2497,thefuck/5,thefuck,5,3,6,0,32159,730,0.001745,4.99
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,12.430331574579306,250279,transformers/25,transformers,25,1,12,0,180862,1210,0.006918,9.37
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,12.430331574579306,250279,transformers/25,transformers,25,2,10,0,103342,749,0.003082,5.91
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,12.430331574579306,250279,transformers/25,transformers,25,3,19,0,230197,1995,0.006481,21.3
0.1538,0,1.0,0.0833,temporal_cochange,voluntary,ministral_3b,12.407424472605875,244611,transformers/27,transformers,27,1,5,0,16434,686,0.00079,3.42
0.1538,0,1.0,0.0833,temporal_cochange,voluntary,ministral_3b,12.407424472605875,244611,transformers/27,transformers,27,2,3,0,10297,531,0.000518,2.62
0.1538,0,1.0,0.0833,temporal_cochange,voluntary,ministral_3b,12.407424472605875,244611,transformers/27,transformers,27,3,12,0,122518,1717,0.004279,14.08
0.75,0,1.0,0.6,temporal_cochange,voluntary,ministral_3b,11.587420505060633,107734,transformers/5,transformers,5,1,12,0,42822,2189,0.001644,12.65
0.5714,0,1.0,0.4,temporal_cochange,voluntary,ministral_3b,11.587420505060633,107734,transformers/5,transformers,5,2,17,0,133454,3027,0.004398,16.14
0.5,0,0.6667,0.4,temporal_cochange,voluntary,ministral_3b,11.587420505060633,107734,transformers/5,transformers,5,3,27,0,146130,2258,0.003227,23.29
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,1,15,0,219248,2443,0.006295,14.89
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,2,15,0,85257,1221,0.002197,11.35
1.0,1,1.0,1.0,temporal_cochange,voluntary,ministral_3b,12.095096391086711,178992,yt-dlp/23,yt-dlp,23,3,18,0,143103,2073,0.003919,16.24
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,1,21,0,323614,2462,0.007909,16.44
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,2,17,0,524697,5179,0.012886,30.05
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,12.1489730534896,188900,yt-dlp/41,yt-dlp,41,3,14,0,291582,3417,0.009927,27.03
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,1,10,0,72974,1415,0.00328,8.71
0.0,0,0.0,0.0,temporal_cochange,voluntary,ministral_3b,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,2,12,0,165642,2204,0.005345,15.72
0.6667,0,1.0,0.5,temporal_cochange,voluntary,ministral_3b,12.198660241414718,198523,yt-dlp/45,yt-dlp,45,3,5,0,49270,1540,0.001878,6.98
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,12.068688124847148,174327,core/16,core,16,1,12,0,55231,5306,0.006493,38.6
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,12.068688124847148,174327,core/16,core,16,2,5,0,14328,1055,0.001805,12.89
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,12.068688124847148,174327,core/16,core,16,3,9,0,69963,3317,0.006647,34.08
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,11.506545154005941,99364,core/20,core,20,1,9,0,33289,2005,0.003328,15.46
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,11.506545154005941,99364,core/20,core,20,2,11,0,40862,2948,0.003857,36.74
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,11.506545154005941,99364,core/20,core,20,3,7,0,27157,1979,0.0033,20.11
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.579980179515003,5324,fastapi/17,fastapi,17,1,23,0,206750,10521,0.016161,99.62
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.579980179515003,5324,fastapi/17,fastapi,17,2,6,0,21219,873,0.001889,11.61
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.579980179515003,5324,fastapi/17,fastapi,17,3,30,1,280594,9571,0.01633,167.75
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.518991573357617,5009,fastapi/20,fastapi,20,1,9,0,20640,3037,0.003232,18.82
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.518991573357617,5009,fastapi/20,fastapi,20,2,20,0,70728,7095,0.006734,61.68
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.518991573357617,5009,fastapi/20,fastapi,20,3,4,0,7425,1190,0.00133,7.79
0.5,0,1.0,0.3333,temporal_cochange,voluntary,gpt_oss_120b,8.482187582217422,4828,fastapi/9,fastapi,9,1,4,0,11465,1046,0.001303,9.58
0.5,0,1.0,0.3333,temporal_cochange,voluntary,gpt_oss_120b,8.482187582217422,4828,fastapi/9,fastapi,9,2,8,0,52428,1946,0.004555,20.53
0.5,0,1.0,0.3333,temporal_cochange,voluntary,gpt_oss_120b,8.482187582217422,4828,fastapi/9,fastapi,9,3,7,0,22466,2795,0.003169,31.67
0.6667,0,1.0,0.5,temporal_cochange,voluntary,gpt_oss_120b,8.808369153122275,6690,flask/18,flask,18,1,26,0,134584,7454,0.00969,68.53
0.6667,0,1.0,0.5,temporal_cochange,voluntary,gpt_oss_120b,8.808369153122275,6690,flask/18,flask,18,2,12,0,75604,1898,0.005118,22.21
0.6667,0,1.0,0.5,temporal_cochange,voluntary,gpt_oss_120b,8.808369153122275,6690,flask/18,flask,18,3,13,0,56525,2417,0.004818,26.6
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,8.899457906353966,7328,flask/3,flask,3,1,6,0,16981,2286,0.002563,19.25
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,8.899457906353966,7328,flask/3,flask,3,2,3,0,4759,641,0.000632,6.62
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,8.899457906353966,7328,flask/3,flask,3,3,3,0,6257,699,0.000829,16.81
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,8.827468112520654,6819,flask/6,flask,6,1,13,0,49110,4411,0.005405,33.67
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,8.827468112520654,6819,flask/6,flask,6,2,5,0,18774,1756,0.002295,19.67
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,8.827468112520654,6819,flask/6,flask,6,3,7,0,22085,1237,0.002353,11.94
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,1,9,0,45424,2095,0.004263,19.7
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,2,22,0,313779,14316,0.02172,161.86
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.341410211461865,4194,gpt-engineer/11,gpt-engineer,11,3,11,0,42787,2474,0.003943,23.14
0.4,0,1.0,0.25,temporal_cochange,voluntary,gpt_oss_120b,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,1,13,0,70031,3787,0.006253,33.24
0.4,0,1.0,0.25,temporal_cochange,voluntary,gpt_oss_120b,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,2,3,0,8280,724,0.000888,6.93
0.4,0,1.0,0.25,temporal_cochange,voluntary,gpt_oss_120b,8.029432840581244,3070,gpt-engineer/12,gpt-engineer,12,3,3,0,6918,508,0.001076,5.16
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,1,10,0,44089,4842,0.005082,42.27
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,2,4,0,18208,2076,0.003293,18.09
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,8.36380888451688,4289,gpt-engineer/9,gpt-engineer,9,3,6,0,22059,1987,0.003172,22.0
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,10.196231790580173,26802,keras/12,keras,12,1,4,0,8694,762,0.001147,7.64
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,10.196231790580173,26802,keras/12,keras,12,2,8,0,28813,1959,0.002684,20.02
0.2857,0,0.5,0.2,temporal_cochange,voluntary,gpt_oss_120b,10.196231790580173,26802,keras/12,keras,12,3,6,0,16285,1972,0.002082,19.29
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,10.349134450277123,31230,keras/5,keras,5,1,13,0,85743,4220,0.007953,41.01
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,10.349134450277123,31230,keras/5,keras,5,2,16,0,70735,6989,0.007819,65.69
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,10.349134450277123,31230,keras/5,keras,5,3,9,0,33354,2908,0.003664,27.78
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,10.444153492313001,34343,keras/9,keras,9,1,8,0,21380,980,0.0019,8.49
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,10.444153492313001,34343,keras/9,keras,9,2,5,0,17200,1980,0.002643,17.92
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,10.444153492313001,34343,keras/9,keras,9,3,10,0,32115,1662,0.003114,29.88
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,9.61953186182516,15056,localstack/19,localstack,19,1,14,0,24851,2711,0.00284,19.09
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,9.61953186182516,15056,localstack/19,localstack,19,2,10,0,17308,1604,0.002169,17.21
0.0,0,0.0,0.0,temporal_cochange,voluntary,gpt_oss_120b,9.61953186182516,15056,localstack/19,localstack,19,3,18,0,46728,3070,0.004199,31.03
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,10.563155506021905,38683,localstack/2,localstack,2,1,11,0,95039,2659,0.007286,25.17
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,10.563155506021905,38683,localstack/2,localstack,2,2,19,0,184776,4861,0.011432,62.16
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,10.563155506021905,38683,localstack/2,localstack,2,3,9,0,71478,1507,0.004797,30.32
1.0,1,1.0,1.0,temporal_cochange,voluntary,gpt_oss_120b,9.860214640302662,19153,localstack/9,localstack,9,1,7,0,29103,1853,0.002696,14.78
